cell_id,cell_id,avg_rsrp,lon,lat,cell_el_deg
cell_4_0,cell_4_0,-152.24196516225845,-74.00556817135633,40.78369424539484,12.0
cell_4_0,cell_4_0,-166.15387305399403,-73.99459850534957,40.774076917755814,12.0
cell_4_0,cell_4_0,-149.26963020794744,-74.00702208419293,40.797060722372834,12.0
cell_4_0,cell_4_0,-178.2633948606983,-73.97020231700392,40.823425312460444,12.0
cell_4_0,cell_4_0,-174.80811967702658,-73.98077698940583,40.818828565224216,12.0
cell_4_0,cell_4_0,-163.76207438936402,-73.98429010452074,40.787029480902305,12.0
cell_4_0,cell_4_0,-171.80070036216335,-73.98938566153332,40.81568955773351,12.0
cell_3_0,cell_3_0,-166.20745279194264,-74.00248061995018,40.81223985628741,12.0
cell_3_0,cell_3_0,-160.5102925806905,-74.00523830219629,40.80462654608565,12.0
cell_4_0,cell_4_0,-170.7862396262711,-73.97658536104213,40.80499237511389,12.0
cell_3_0,cell_3_0,-161.28954394882837,-74.0062796107424,40.80751004272846,12.0
cell_4_0,cell_4_0,-147.36295942839251,-74.00126950634683,40.78637855070699,12.0
cell_4_0,cell_4_0,-165.83965534430558,-73.99700051347867,40.77377780554186,12.0
cell_4_0,cell_4_0,-139.09311984832465,-74.0074023185714,40.79355216078283,12.0
cell_4_0,cell_4_0,-174.6712954292188,-73.9802636025937,40.818212238333906,12.0
cell_4_0,cell_4_0,-166.28361333608996,-73.98224572162525,40.78294919066706,12.0
cell_2_0,cell_2_0,-168.3046085952526,-73.99343088536794,40.767553858955914,12.0
cell_4_0,cell_4_0,-176.14191409110526,-73.97863529795637,40.82139206810809,12.0
cell_3_0,cell_3_0,-162.42184606378498,-74.00534252754424,40.80832763180288,12.0
cell_4_0,cell_4_0,-163.97511506103316,-73.99455872708818,40.77687396604444,12.0
cell_4_0,cell_4_0,-169.09386931362843,-73.97661664143845,40.79914504160636,12.0
cell_4_0,cell_4_0,-153.9583921743888,-73.99720636010633,40.797342935266215,12.0
cell_4_0,cell_4_0,-161.77702900137552,-73.9976992274205,40.80415092300824,12.0
cell_4_0,cell_4_0,-172.58788009681712,-73.97475611147664,40.80856100755696,12.0
cell_4_0,cell_4_0,-174.82884175034462,-73.9794792057014,40.81821563291272,12.0
cell_4_0,cell_4_0,-143.7558827634061,-74.00963560306315,40.79324566049079,12.0
cell_4_0,cell_4_0,-132.6768474132023,-74.00607380612335,40.79294073441474,12.0
cell_4_0,cell_4_0,-164.99235214428052,-73.99078719402505,40.80493171176719,12.0
cell_4_0,cell_4_0,-148.6837723915545,-73.9973079995613,40.7931358403223,12.0
cell_4_0,cell_4_0,-173.87768485526692,-73.98277854369306,40.81746821040706,12.0
cell_3_0,cell_3_0,-167.66075677577697,-74.0015675944019,40.81426017313136,12.0
cell_4_0,cell_4_0,-174.9484015855501,-73.9850562322223,40.821037787123814,12.0
cell_3_0,cell_3_0,-170.92350953652618,-73.99836214326078,40.81878549845901,12.0
cell_4_0,cell_4_0,-152.74584064081375,-74.01384203088638,40.78769675050553,12.0
cell_4_0,cell_4_0,-157.48044883987046,-74.01586763332088,40.784815175921175,12.0
cell_4_0,cell_4_0,-163.00272999561184,-73.9871117683347,40.7985189962252,12.0
cell_4_0,cell_4_0,-162.65807599029011,-73.98513634916569,40.789789102425864,12.0
cell_4_0,cell_4_0,-166.15949250764618,-73.98546975909355,40.80293320465819,12.0
cell_4_0,cell_4_0,-178.58190011238736,-73.96740670624733,40.82277994004416,12.0
cell_4_0,cell_4_0,-173.59569491502847,-73.9851063497105,40.817847665548676,12.0
cell_4_0,cell_4_0,-151.19934225172767,-74.01105677585613,40.79622776839171,12.0
cell_4_0,cell_4_0,-172.30338666568463,-73.98843356816054,40.81635540710917,12.0
cell_4_0,cell_4_0,-158.49304863004969,-73.99824486475778,40.78096090737462,12.0
cell_4_0,cell_4_0,-134.0094987731707,-74.0073253221004,40.79010004742673,12.0
cell_4_0,cell_4_0,-163.963272665063,-73.99262750924048,40.777777011799316,12.0
cell_4_0,cell_4_0,-157.1112880240333,-73.99152603880172,40.79384270556993,12.0
cell_4_0,cell_4_0,-151.65934757128207,-74.0104603098277,40.78542054689387,12.0
cell_4_0,cell_4_0,-167.11869313082377,-73.98906855879044,40.77510710331373,12.0
cell_4_0,cell_4_0,-144.20315976248514,-74.00503029830844,40.79556493934454,12.0
cell_4_0,cell_4_0,-164.27557457427156,-73.9855280650223,40.78322207692596,12.0
cell_2_0,cell_2_0,-169.06018530248775,-73.99337698592086,40.77008836034686,12.0
cell_4_0,cell_4_0,-151.75468384338365,-74.01427258250547,40.79129842071655,12.0
cell_4_0,cell_4_0,-165.65865460522411,-73.9963718218029,40.77417582075617,12.0
cell_4_0,cell_4_0,-164.12993623303137,-73.99944581338704,40.807047815355254,12.0
cell_4_0,cell_4_0,-164.6546675661569,-74.00487727075709,40.774203584959835,12.0
cell_2_0,cell_2_0,-168.59177574507646,-73.99225779049551,40.76629975204924,12.0
cell_4_0,cell_4_0,-165.671881895455,-73.99082981389812,40.77637644537255,12.0
cell_4_0,cell_4_0,-152.8903326624566,-74.0068381506999,40.79880536287465,12.0
cell_4_0,cell_4_0,-156.07318359078906,-73.99595340581376,40.78414443291982,12.0
cell_2_0,cell_2_0,-167.28005949354366,-73.99600317136496,40.76847703432407,12.0
cell_4_0,cell_4_0,-163.62618240340254,-74.00073153928415,40.80671635232271,12.0
cell_4_0,cell_4_0,-149.99065978159456,-73.99617111993125,40.79154093040167,12.0
cell_4_0,cell_4_0,-167.19933408690173,-73.98799685215513,40.775601125522655,12.0
cell_4_0,cell_4_0,-176.31972619681164,-73.97684600242118,40.82098564699541,12.0
cell_4_0,cell_4_0,-167.93304716304937,-73.97833075640837,40.797809659174646,12.0
cell_4_0,cell_4_0,-166.04912316178468,-73.98870111419298,40.77705876681523,12.0
cell_4_0,cell_4_0,-174.98448590801058,-73.98365467844503,40.82057641789947,12.0
cell_4_0,cell_4_0,-144.03360131880066,-74.01027891335623,40.792234717887915,12.0
cell_4_0,cell_4_0,-163.5435270082455,-73.98899737707725,40.80151173761948,12.0
cell_6_0,cell_6_0,-169.65076190361822,-73.98947043005171,40.76709868046636,12.0
cell_2_0,cell_2_0,-168.44897519415863,-73.99386800243903,40.76883168812937,12.0
cell_3_0,cell_3_0,-165.57723916385052,-74.00352348790747,40.81197622975681,12.0
cell_4_0,cell_4_0,-166.80637535794943,-73.9835111310698,40.80231306948263,12.0
cell_4_0,cell_4_0,-128.65194844952435,-74.00387458032394,40.792619420345424,12.0
cell_4_0,cell_4_0,-171.40752327998882,-73.97828223033065,40.80845764692139,12.0
cell_4_0,cell_4_0,-166.21755902198382,-73.9958365661476,40.808711619397684,12.0
cell_3_0,cell_3_0,-154.57842601725153,-74.0095147857043,40.800172979707895,12.0
cell_4_0,cell_4_0,-140.6621573195199,-74.0080610025224,40.78876550437004,12.0
cell_4_0,cell_4_0,-172.2452829893206,-73.99065907395824,40.8169948388642,12.0
cell_4_0,cell_4_0,-166.28762418950487,-73.98199706102601,40.79898013076919,12.0
cell_2_0,cell_2_0,-169.1921591375138,-73.99267711983023,40.76947394022074,12.0
cell_4_0,cell_4_0,-151.0281437959739,-74.00434228584558,40.78424476501283,12.0
cell_4_0,cell_4_0,-166.4410585865015,-73.99208331800334,40.77465000077468,12.0
cell_4_0,cell_4_0,-136.56991056162965,-74.00116266017582,40.79106858132622,12.0
cell_4_0,cell_4_0,-164.28508221347084,-74.0199754200043,40.77933106380179,12.0
cell_4_0,cell_4_0,-160.10267884153575,-73.99205705094147,40.79930923006805,12.0
cell_4_0,cell_4_0,-161.67579866770535,-73.98924812453741,40.78357163133805,12.0
cell_4_0,cell_4_0,-165.4555410073931,-73.99950903840406,40.80859307659288,12.0
cell_3_0,cell_3_0,-159.69293571683852,-74.00626946019072,40.804736935759664,12.0
cell_3_0,cell_3_0,-166.20010678319986,-74.00215224172399,40.8119396162312,12.0
cell_4_0,cell_4_0,-170.49702115768827,-73.99176023158758,40.814053242170445,12.0
cell_4_0,cell_4_0,-163.16610926437198,-73.98485866694561,40.79445863778718,12.0
cell_4_0,cell_4_0,-156.16067595670467,-73.99191033307339,40.790528315640586,12.0
cell_4_0,cell_4_0,-178.09271162825772,-73.96711749270808,40.82074750848577,12.0
cell_4_0,cell_4_0,-162.57642677215534,-73.99867125382278,40.77708933454956,12.0
cell_3_0,cell_3_0,-170.73515167880066,-73.99615723512636,40.81666296012215,12.0
cell_6_0,cell_6_0,-168.7677618675989,-73.98843219166515,40.77006027833708,12.0
cell_3_0,cell_3_0,-167.10141789551528,-74.00280325464344,40.81413574042068,12.0
cell_4_0,cell_4_0,-168.76526779382368,-73.98218547473745,40.80542071807589,12.0
cell_4_0,cell_4_0,-172.42001561711652,-73.98448418967763,40.81491837911738,12.0
cell_4_0,cell_4_0,-170.53039319363333,-73.97768637657573,40.80547034062285,12.0
cell_4_0,cell_4_0,-158.23102221940536,-73.99327387873974,40.798139593113824,12.0
cell_4_0,cell_4_0,-157.53014174799463,-73.99212681484646,40.7958593688979,12.0
cell_4_0,cell_4_0,-168.71290413515675,-73.97774214811078,40.799765258454876,12.0
cell_4_0,cell_4_0,-165.7206234007891,-73.991759166704,40.806483868815384,12.0
cell_4_0,cell_4_0,-163.70470652650647,-73.98495377054019,40.79667252402978,12.0
cell_4_0,cell_4_0,-157.49632032056195,-74.00560833934522,40.78059355159346,12.0
cell_4_0,cell_4_0,-125.25058800388031,-74.00364503716357,40.79016520746085,12.0
cell_4_0,cell_4_0,-152.0351845551134,-74.00731206822938,40.79827707035266,12.0
cell_4_0,cell_4_0,-152.36408067314017,-73.9947977094841,40.79213474966739,12.0
cell_4_0,cell_4_0,-151.49913313779038,-74.00294400973631,40.79816893801295,12.0
cell_4_0,cell_4_0,-176.30260632079654,-73.97493370416286,40.819855934888764,12.0
cell_4_0,cell_4_0,-139.5716847608427,-74.00561955757384,40.79433584419462,12.0
cell_4_0,cell_4_0,-158.72292465855082,-73.98977974381144,40.793225065378614,12.0
cell_2_0,cell_2_0,-165.79931351412688,-74.00090541336321,40.77087541726176,12.0
cell_4_0,cell_4_0,-168.193538021865,-73.981111362254,40.80295949010647,12.0
cell_4_0,cell_4_0,-149.8650339851842,-74.01191953294177,40.787825174920464,12.0
cell_4_0,cell_4_0,-165.61859764952817,-73.98964945300465,40.777135133901034,12.0
cell_4_0,cell_4_0,-172.33280613770017,-73.98416228497463,40.81456592700744,12.0
cell_4_0,cell_4_0,-161.606219754195,-73.99804549821104,40.7782283470472,12.0
cell_4_0,cell_4_0,-167.21624321645078,-73.98995645157004,40.80783828157172,12.0
cell_4_0,cell_4_0,-176.67233868312567,-73.97128282490425,40.81868591856021,12.0
cell_4_0,cell_4_0,-166.715856662676,-73.98590828484316,40.80437996245537,12.0
cell_4_0,cell_4_0,-153.41861759445763,-74.00356956614895,40.7992082836943,12.0
cell_4_0,cell_4_0,-157.36310425103702,-73.99266078158755,40.79637163827524,12.0
cell_4_0,cell_4_0,-152.83710920764923,-73.99456171353432,40.792539672268944,12.0
cell_4_0,cell_4_0,-164.408216472221,-73.98557201275267,40.79945166468789,12.0
cell_4_0,cell_4_0,-163.9502934354353,-73.98402316827662,40.79530382556506,12.0
cell_4_0,cell_4_0,-176.4437788843574,-73.97818683525894,40.82203510005833,12.0
cell_4_0,cell_4_0,-176.58797426921632,-73.97602968033418,40.821343843277525,12.0
cell_4_0,cell_4_0,-164.54450672077726,-73.98257063842954,40.78946757366966,12.0
cell_6_0,cell_6_0,-169.16883713871997,-73.98911642513599,40.76947664798558,12.0
cell_4_0,cell_4_0,-169.5045190766882,-73.99599651353189,40.81353603908793,12.0
cell_4_0,cell_4_0,-162.1009339657868,-74.00843154162607,40.77710774241926,12.0
cell_4_0,cell_4_0,-163.99973712920183,-74.00103360753373,40.807158885614705,12.0
cell_4_0,cell_4_0,-166.06672038628628,-73.98729031323778,40.7780208815908,12.0
cell_4_0,cell_4_0,-150.022097748141,-73.99616057753242,40.79069175812814,12.0
cell_2_0,cell_2_0,-168.84095949087424,-73.99158831869026,40.765888115359466,12.0
cell_3_0,cell_3_0,-166.6780325448209,-74.00186337902538,40.812602862780544,12.0
cell_4_0,cell_4_0,-153.17989878869875,-73.99485779976601,40.79400345052158,12.0
cell_4_0,cell_4_0,-153.35914762320505,-74.00057307179304,40.79859453500992,12.0
cell_4_0,cell_4_0,-163.04683332666482,-73.98844673200244,40.782136097487765,12.0
cell_4_0,cell_4_0,-164.39973566383986,-73.98991241395538,40.80351902592114,12.0
cell_4_0,cell_4_0,-162.27431786043564,-74.01887417168956,40.78141978107269,12.0
cell_4_0,cell_4_0,-171.89248476268915,-73.99141264117497,40.816533894025454,12.0
cell_4_0,cell_4_0,-170.29788847397757,-73.98126126317415,40.80817001461565,12.0
cell_4_0,cell_4_0,-173.67790315311726,-73.98884682434905,40.81941401555917,12.0
cell_4_0,cell_4_0,-159.51645395220808,-73.98901403884257,40.7934696538524,12.0
cell_4_0,cell_4_0,-164.26620183341046,-73.9939580108742,40.80554886525695,12.0
cell_4_0,cell_4_0,-167.55108726828374,-73.99193702354451,40.773059163520145,12.0
cell_4_0,cell_4_0,-158.6902313326346,-73.99196791411396,40.79735188018567,12.0
cell_4_0,cell_4_0,-149.09941958336768,-74.01270817829777,40.790631370129496,12.0
cell_3_0,cell_3_0,-169.9364774716397,-73.99793282899019,40.81621286587539,12.0
cell_4_0,cell_4_0,-166.3943159667325,-73.98019067046472,40.786996141391356,12.0
cell_4_0,cell_4_0,-162.71158773829362,-74.01789055233557,40.78008008125657,12.0
cell_4_0,cell_4_0,-143.14570920414928,-74.0056946744453,40.78710960561219,12.0
cell_4_0,cell_4_0,-172.09869145713682,-73.97567390451059,40.807979858003506,12.0
cell_3_0,cell_3_0,-165.98041744397847,-74.00304318519395,40.812296291431245,12.0
cell_4_0,cell_4_0,-130.77883012587404,-74.004905326488,40.792975542338795,12.0
cell_4_0,cell_4_0,-166.49175882517682,-73.98835711083952,40.77655926737911,12.0
cell_6_0,cell_6_0,-169.7423658164288,-73.9901266410341,40.76872523522216,12.0
cell_4_0,cell_4_0,-144.13578242035015,-73.99901398783946,40.79208163608258,12.0
cell_4_0,cell_4_0,-147.9913573866911,-74.00643340538716,40.796666176449,12.0
cell_4_0,cell_4_0,-163.13838597926497,-74.00204547773012,40.77594384705656,12.0
cell_3_0,cell_3_0,-171.98890711883575,-73.9948218897364,40.81877223812272,12.0
cell_4_0,cell_4_0,-161.66259445012525,-73.98648035742723,40.79311639329949,12.0
cell_4_0,cell_4_0,-158.87086991088438,-74.01806270031327,40.78551957313453,12.0
cell_4_0,cell_4_0,-161.72459599633237,-73.99357437941855,40.77999239225864,12.0
cell_4_0,cell_4_0,-172.7865571511527,-73.97479552637229,40.80920909865082,12.0
cell_4_0,cell_4_0,-165.61420897072819,-73.9879996718311,40.80406010755782,12.0
cell_4_0,cell_4_0,-163.67316144645042,-74.0030132652836,40.775313955980096,12.0
cell_4_0,cell_4_0,-157.81996132295097,-73.99146332912846,40.79524103262716,12.0
cell_4_0,cell_4_0,-168.34473907773958,-73.98289862848102,40.805120567638944,12.0
cell_4_0,cell_4_0,-154.2547618710114,-73.99587901430402,40.78580408941502,12.0
cell_4_0,cell_4_0,-171.8517903039824,-73.97358722622505,40.80481803920869,12.0
cell_4_0,cell_4_0,-151.06285284418902,-74.0138471029253,40.79106358885971,12.0
cell_4_0,cell_4_0,-162.95079276071738,-74.00946950812947,40.77643919518317,12.0
cell_4_0,cell_4_0,-165.2459706445906,-73.9951577240915,40.807239292844166,12.0
cell_4_0,cell_4_0,-176.67421920904476,-73.97369524800237,40.82026402126187,12.0
cell_4_0,cell_4_0,-165.34819754192824,-73.98373412351529,40.79910836240948,12.0
cell_4_0,cell_4_0,-169.72686859071257,-73.9787341169307,40.80435488489825,12.0
cell_4_0,cell_4_0,-163.9542729770454,-73.98644145981748,40.79960019792124,12.0
cell_4_0,cell_4_0,-143.37847193835847,-74.00923123644479,40.788776305123825,12.0
cell_4_0,cell_4_0,-173.82224481390858,-73.97183518254529,40.80964416757894,12.0
cell_4_0,cell_4_0,-158.28212284819864,-73.99838569316601,40.8012321933732,12.0
cell_2_0,cell_2_0,-169.68236230303705,-73.99112687966469,40.76868935753291,12.0
cell_4_0,cell_4_0,-143.0450731605011,-74.00460326972343,40.787066480285084,12.0
cell_4_0,cell_4_0,-166.04602227458255,-73.98103027338232,40.78622752969485,12.0
cell_4_0,cell_4_0,-147.7622294672506,-74.00642147722834,40.79658118013923,12.0
cell_4_0,cell_4_0,-163.05443654161593,-73.98790437161126,40.79960635345918,12.0
cell_4_0,cell_4_0,-175.9852527289483,-73.98008689610435,40.821648083757985,12.0
cell_4_0,cell_4_0,-149.83588370426992,-73.9964178029718,40.79245357342605,12.0
cell_4_0,cell_4_0,-157.05510800041026,-73.99612621014468,40.799139765113644,12.0
cell_4_0,cell_4_0,-170.02738768246613,-73.987299450014,40.81139499981183,12.0
cell_2_0,cell_2_0,-151.47550691362267,-74.0202003921515,40.75244002627266,12.0
cell_2_0,cell_2_0,-164.5029693600631,-74.00201298781461,40.769510730437766,12.0
cell_2_0,cell_2_0,-161.99728905793808,-74.01979756133342,40.77379431271296,12.0
cell_2_0,cell_2_0,-166.3101294910422,-74.01825581612022,40.74069361451846,12.0
cell_2_0,cell_2_0,-160.32354479005934,-74.02056555489557,40.772299001758064,12.0
cell_2_0,cell_2_0,-167.81552169147045,-73.99794452501006,40.746908394765995,12.0
cell_2_0,cell_2_0,-166.3982028905034,-74.01669341286134,40.7406966343281,12.0
cell_2_0,cell_2_0,-165.99927091071157,-73.99849654685744,40.76857248368834,12.0
cell_2_0,cell_2_0,-167.0332835155386,-73.99682790802947,40.750144061692865,12.0
cell_2_0,cell_2_0,-166.42313199925127,-73.99526887122231,40.75559092188053,12.0
cell_10_0,cell_10_0,-163.95826990951548,-74.02797099242589,40.74456825325458,12.0
cell_2_0,cell_2_0,-162.44187501872042,-74.00656846426207,40.770212161920895,12.0
cell_2_0,cell_2_0,-151.59299250030074,-74.02108680755855,40.752440403589056,12.0
cell_2_0,cell_2_0,-158.52349741111567,-74.0057665834899,40.755776505019064,12.0
cell_2_0,cell_2_0,-151.98626366328745,-74.01182310085458,40.755411008053684,12.0
cell_2_0,cell_2_0,-168.4651856950316,-73.99145235232291,40.75616712754971,12.0
cell_2_0,cell_2_0,-169.28864917779836,-73.99100765864273,40.75240558207657,12.0
cell_9_0,cell_9_0,-159.02345682624707,-74.02411334451229,40.77146755941948,12.0
cell_2_0,cell_2_0,-159.59959376259332,-74.01916026374698,40.77170553223839,12.0
cell_2_0,cell_2_0,-142.46521598484884,-74.01467483123268,40.75928168610129,12.0
cell_9_0,cell_9_0,-155.41190306613075,-74.0256538146086,40.767858498119324,12.0
cell_2_0,cell_2_0,-165.88156130172624,-74.0083316730467,40.74338790361071,12.0
cell_2_0,cell_2_0,-166.4464314092711,-74.02210872388986,40.740560324771494,12.0
cell_2_0,cell_2_0,-163.1417849907719,-74.00390907827776,40.75009668578793,12.0
cell_2_0,cell_2_0,-164.79899594559316,-73.99918428878064,40.76646550930737,12.0
cell_2_0,cell_2_0,-165.6209850525536,-74.0098208551415,40.74317144358431,12.0
cell_2_0,cell_2_0,-167.19143180548474,-74.00081513003576,40.74566070945442,12.0
cell_2_0,cell_2_0,-155.9199504496633,-74.00772583007675,40.76212733184825,12.0
cell_2_0,cell_2_0,-165.78876386053722,-74.02445039773639,40.74162579488359,12.0
cell_2_0,cell_2_0,-162.49249187645808,-74.01085088379394,40.77258660986367,12.0
cell_2_0,cell_2_0,-158.8010947472717,-74.02250617078549,40.748199433024055,12.0
cell_2_0,cell_2_0,-164.8853792986564,-74.00283547561776,40.74815917690064,12.0
cell_2_0,cell_2_0,-146.8904995596542,-74.02196699763803,40.75453775208759,12.0
cell_2_0,cell_2_0,-169.15578023762663,-73.99049809029704,40.75455880696784,12.0
cell_2_0,cell_2_0,-165.23438756214023,-73.99729788580123,40.755302451782875,12.0
cell_2_0,cell_2_0,-156.53842154496658,-74.01950045225861,40.76949575524078,12.0
cell_2_0,cell_2_0,-156.52672889449906,-74.02273865156758,40.7498693054781,12.0
cell_2_0,cell_2_0,-149.42448836800293,-74.01238521971035,40.75697446134251,12.0
cell_2_0,cell_2_0,-156.3960802181134,-74.01486370521536,40.76865037804641,12.0
cell_9_0,cell_9_0,-165.0739299195296,-74.02014974327578,40.777047941148524,12.0
cell_2_0,cell_2_0,-164.7684267581619,-73.9985602594458,40.75395236287742,12.0
cell_2_0,cell_2_0,-157.8708867772252,-74.01228735025042,40.76876989791671,12.0
cell_8_0,cell_8_0,-166.95458879010118,-74.02673961961895,40.73888581709549,12.0
cell_2_0,cell_2_0,-149.77066239518604,-74.0282598538196,40.75984893299904,12.0
cell_2_0,cell_2_0,-162.77941465939432,-74.02526165242269,40.74514223811528,12.0
cell_2_0,cell_2_0,-164.90916551714227,-74.00141753109669,40.76966393739424,12.0
cell_2_0,cell_2_0,-161.5768484618197,-74.01115305318696,40.7473852678614,12.0
cell_2_0,cell_2_0,-159.63557292355773,-74.00835158334803,40.75104500701189,12.0
cell_2_0,cell_2_0,-154.2400117319903,-74.01867817329051,40.751061519089795,12.0
cell_2_0,cell_2_0,-168.1805395773854,-74.00188619467922,40.74307596698475,12.0
cell_2_0,cell_2_0,-150.12846655461016,-74.01476427626734,40.76481372647629,12.0
cell_2_0,cell_2_0,-160.98977246543006,-74.00847735062835,40.76971506068831,12.0
cell_2_0,cell_2_0,-151.86428283997904,-74.01323463761082,40.76487234711878,12.0
cell_2_0,cell_2_0,-150.7263991924907,-74.02792258624767,40.76250989880668,12.0
cell_2_0,cell_2_0,-143.00893873944375,-74.01775177840203,40.7633154270671,12.0
cell_2_0,cell_2_0,-165.9396808306346,-73.995504672724,40.75937197477109,12.0
cell_5_0,cell_5_0,-167.63839877608632,-74.02416834039718,40.73913049058456,12.0
cell_2_0,cell_2_0,-163.33443808098974,-74.01271232931333,40.77412990894719,12.0
cell_2_0,cell_2_0,-164.54473597509488,-73.99896517581905,40.765288734225585,12.0
cell_2_0,cell_2_0,-160.13588741125807,-74.02296211301157,40.77193278343469,12.0
cell_2_0,cell_2_0,-143.7849420573753,-74.01923462203536,40.76382859925327,12.0
cell_2_0,cell_2_0,-162.0214753270844,-74.01975600128331,40.745302185251866,12.0
cell_2_0,cell_2_0,-165.64969764283293,-73.9987974238083,40.75101159285555,12.0
cell_2_0,cell_2_0,-159.22565696812129,-74.01552145213931,40.74816194623846,12.0
cell_2_0,cell_2_0,-156.59023741708396,-74.01542235490001,40.750169417195835,12.0
cell_2_0,cell_2_0,-163.24197788293546,-74.004740397561,40.749191684685414,12.0
cell_9_0,cell_9_0,-163.23889668146654,-74.02171369407286,40.775381141632174,12.0
cell_2_0,cell_2_0,-163.65279576582438,-73.99984458023681,40.76425930571247,12.0
cell_2_0,cell_2_0,-155.74304043114398,-74.02321329164829,40.76864464546546,12.0
cell_2_0,cell_2_0,-149.96062690832167,-74.01579443263485,40.765224658918775,12.0
cell_2_0,cell_2_0,-164.42387383329844,-73.99781752749706,40.75980446756874,12.0
cell_2_0,cell_2_0,-161.71364541507506,-74.0067917815238,40.74970071458301,12.0
cell_2_0,cell_2_0,-150.71868917443658,-74.01097435294498,40.760355004200996,12.0
cell_2_0,cell_2_0,-168.27811653656636,-73.99222338391918,40.75458417550641,12.0
cell_2_0,cell_2_0,-158.86377502976393,-74.00920922084993,40.7512491290952,12.0
cell_2_0,cell_2_0,-161.78032869015288,-74.01056028771936,40.747423247319674,12.0
cell_2_0,cell_2_0,-166.04516158139643,-74.0232020452899,40.741154363281794,12.0
cell_2_0,cell_2_0,-162.43545694062823,-74.01131441198076,40.7727032040859,12.0
cell_2_0,cell_2_0,-151.40109075522673,-74.01115062238978,40.7621536541646,12.0
cell_2_0,cell_2_0,-157.43120424293414,-74.01444258165496,40.74985015775878,12.0
cell_2_0,cell_2_0,-167.56764224751552,-73.99283397706824,40.75794601694826,12.0
cell_2_0,cell_2_0,-158.49974592327806,-74.0145506172746,40.77012908956449,12.0
cell_9_0,cell_9_0,-160.40374030365203,-74.0239951412134,40.77333013618273,12.0
cell_2_0,cell_2_0,-166.8557873201924,-73.99405146283408,40.758214904676244,12.0
cell_2_0,cell_2_0,-166.22315077523754,-73.99510100120098,40.75829861857821,12.0
cell_2_0,cell_2_0,-159.76808070299035,-74.00835020331155,40.7508940442414,12.0
cell_2_0,cell_2_0,-155.31886835690966,-74.01626311129324,40.76831904742941,12.0
cell_2_0,cell_2_0,-158.4856737605686,-74.01737574178402,40.770700135593295,12.0
cell_2_0,cell_2_0,-141.7562418688102,-74.0153473125723,40.76112115890596,12.0
cell_2_0,cell_2_0,-149.4418390378851,-74.02306823016316,40.753820542076014,12.0
cell_2_0,cell_2_0,-165.81170890297557,-73.99916165026191,40.76898932506873,12.0
cell_2_0,cell_2_0,-165.92998331047295,-73.9970210552598,40.765938548425986,12.0
cell_2_0,cell_2_0,-146.10963017174834,-74.02322879596133,40.75525318843702,12.0
cell_2_0,cell_2_0,-150.58947616532498,-74.0155874070615,40.75366983116091,12.0
cell_2_0,cell_2_0,-170.03065854201677,-73.98799202671195,40.758924752458036,12.0
cell_2_0,cell_2_0,-164.56093596183877,-73.99784919691795,40.761997561595265,12.0
cell_2_0,cell_2_0,-155.515953168499,-74.00997370875899,40.75405740974359,12.0
cell_2_0,cell_2_0,-166.49740139220694,-74.01505969924713,40.74076891261157,12.0
cell_2_0,cell_2_0,-152.47042502659872,-74.0269928308467,40.754205286116054,12.0
cell_2_0,cell_2_0,-145.492333485379,-74.01353059247086,40.759235630748506,12.0
cell_2_0,cell_2_0,-157.40314457080655,-74.02807649432616,40.75107534259055,12.0
cell_2_0,cell_2_0,-165.55677412286997,-73.99679834121267,40.763863794589284,12.0
cell_2_0,cell_2_0,-165.51950501652527,-74.0197388042331,40.74161288669177,12.0
cell_2_0,cell_2_0,-153.27389748728518,-74.02507091820353,40.76654030544744,12.0
cell_2_0,cell_2_0,-163.8081346942953,-74.00206751017292,40.768249757603705,12.0
cell_2_0,cell_2_0,-149.13201884009825,-74.01459874492978,40.75493380801732,12.0
cell_2_0,cell_2_0,-163.18552192605608,-74.00334338652468,40.750594808265134,12.0
cell_2_0,cell_2_0,-164.31903360667462,-74.01443299157069,40.74349338632723,12.0
cell_2_0,cell_2_0,-163.96444492755126,-74.01693619631556,40.77560897428608,12.0
cell_2_0,cell_2_0,-159.5464326718559,-74.0121443744084,40.77017167422939,12.0
cell_2_0,cell_2_0,-147.85024220966613,-74.02724686830412,40.75911016531394,12.0
cell_2_0,cell_2_0,-148.63654974789188,-74.01289771973481,40.756892623004504,12.0
cell_2_0,cell_2_0,-147.32081226580254,-74.02677760879989,40.760950110368746,12.0
cell_2_0,cell_2_0,-168.83210991195395,-73.99041835413966,40.758735306679135,12.0
cell_4_0,cell_4_0,-164.82775170285996,-74.01695415224299,40.77674066441867,12.0
cell_2_0,cell_2_0,-166.96659906787775,-73.9987063152531,40.748033994738584,12.0
cell_2_0,cell_2_0,-156.61688935690054,-74.01947428287724,40.74957236819679,12.0
cell_2_0,cell_2_0,-163.3204931963008,-74.02053278620167,40.744038272407145,12.0
cell_2_0,cell_2_0,-168.99246598148073,-73.99252699656404,40.75061876329504,12.0
cell_8_0,cell_8_0,-166.00661618205007,-74.02730776165458,40.740389186663954,12.0
cell_2_0,cell_2_0,-158.36057239601035,-74.00643461035362,40.76426610769471,12.0
cell_2_0,cell_2_0,-169.13020038185152,-73.99994090226231,40.742523028170176,12.0
cell_2_0,cell_2_0,-149.6148258791688,-74.02815652310957,40.75905959162778,12.0
